Issue Number,Issue Title,Time created,Time closed,Number of Assignees,Number of Comments,Tags
62265,Different Behavior of tf.raw_ops.AdjustSaturation with jit_compile=True,2023-10-28 02:31:31+00:00,,1,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF2.14"")]"
62263,Different Behavior of tf.raw_ops.SqrtGrad with jit_compile=True,2023-10-28 02:08:02+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""comp:tf.function""), Label(name=""TF2.14"")]"
62255,Different Behavior of tf.raw_ops.DivNoNan with jit_compile=True ,2023-10-27 14:17:13+00:00,,1,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF2.14"")]"
62254,Different Behavior of tf.raw_ops.Zeta+tf.raw_ops.Square with jit_compile=True,2023-10-27 14:10:57+00:00,,1,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""comp:tf.function""), Label(name=""TF2.14"")]"
62253, Different Behavior of tf.raw_ops.Exp+tf.raw_ops.Square with jit_compile=True,2023-10-27 14:02:45+00:00,,1,4,"[Label(name=""stat:awaiting response""), Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""stale""), Label(name=""comp:ops""), Label(name=""comp:xla""), Label(name=""TF2.14"")]"
62251,Different Behavior of tf.raw_ops.Zeta with jit_compile=True,2023-10-27 13:46:21+00:00,,1,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF2.14"")]"
62250,Different Behavior of tf.raw_ops.Acos+tf.raw_ops.exp with jit_compile=True,2023-10-27 13:39:34+00:00,,1,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""comp:xla""), Label(name=""TF2.14"")]"
62247,Different Behavior of tf.raw_ops.DivNoNan+tf.raw_ops.Asin with jit_compile=True,2023-10-27 05:42:52+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF2.14"")]"
62246,Different Behavior of tf.raw_ops.Zeta with jit_compile=True,2023-10-27 04:30:50+00:00,,1,1,"[Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF2.14"")]"
62245,Remove or update zh-cn translation from installation instructions,2023-10-26 23:37:26+00:00,,2,0,"[Label(name=""type:docs-bug""), Label(name=""stat:awaiting tensorflower""), Label(name=""type:build/install"")]"
62244,non_max_suppression_padded is very slow and doesn't appear to be using a cuda or GPU implementation,2023-10-26 21:43:55+00:00,,1,0,"[Label(name=""comp:keras""), Label(name=""type:performance""), Label(name=""TF2.14"")]"
62241,[RISCV64] can't link soft-float modules with double-float modules,2023-10-26 10:19:46+00:00,,1,4,"[Label(name=""type:build/install""), Label(name=""subtype: ubuntu/linux""), Label(name=""TF 2.13"")]"
62240,Interpreter run crash,2023-10-26 10:01:10+00:00,,1,0,"[Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""Android""), Label(name=""TF2.14"")]"
62239,Different Behavior of tf.raw_ops.Cos+tf.raw_ops.exp with jit_compile=True,2023-10-26 07:39:11+00:00,,2,2,"[Label(name=""stat:awaiting response""), Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF2.14"")]"
62237,Different Behavior of tf.raw_ops.Zeta+raw_ops.Cosh with jit_compile=True,2023-10-26 07:16:18+00:00,,1,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF2.14"")]"
62236,Different Behavior of tf.raw_ops.Cosh with jit_compile=True,2023-10-26 06:55:50+00:00,,1,0,"[Label(name=""type:bug"")]"
62235,Different Behavior of tf.raw_ops.Acos+tf.raw_ops.Xlogy with jit_compile=True ,2023-10-26 06:31:28+00:00,,1,1,"[Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF2.14"")]"
62234,"Keras.fit stuck/error in TensorFlow 2.13/2.14 (TPU is fine, inference on GPU is fine, 2.11 GPU is fine)",2023-10-26 06:13:36+00:00,,1,16,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:keras""), Label(name=""TF2.14"")]"
62231,tf.saved_model.save gives error with concrete function,2023-10-25 20:03:40+00:00,,1,2,"[Label(name=""type:bug""), Label(name=""comp:model""), Label(name=""comp:tf.function"")]"
62228,TFLITE does not compile with CMake in Visual Studio 2019,2023-10-25 12:16:10+00:00,,2,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""type:build/install""), Label(name=""comp:lite""), Label(name=""subtype:windows"")]"
62226,crop bounding boxes,2023-10-25 10:02:44+00:00,,1,0,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:apis"")]"
62222,Different Behavior of tf.raw_ops.Cos+tf.raw_ops.Asin with jit_compile=True,2023-10-25 08:17:09+00:00,,1,1,"[Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF2.14"")]"
62221,Different Behavior of tf.raw_ops.Sin+tf.raw_ops.Acos with jit_compile=True,2023-10-25 08:00:07+00:00,,2,2,"[Label(name=""stat:awaiting response""), Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF2.14"")]"
62220,Different Behavior of tf.raw_ops.Asinh with jit_compile=True,2023-10-25 07:04:01+00:00,,2,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:xla""), Label(name=""TF2.14"")]"
62217,TypeError: this __dict__ descriptor does not support '_DictWrapper' objects,2023-10-25 01:11:31+00:00,,2,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""type:support""), Label(name=""comp:apis"")]"
62215,Tensorflow Partitioned Variable checkpoint Inconsistency,2023-10-24 23:38:46+00:00,,2,6,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:dist-strat""), Label(name=""TF2.14"")]"
62214,Get XNNPACK Profiling Info in TfLite Example,2023-10-24 16:39:45+00:00,,1,8,"[Label(name=""awaiting review""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""comp:lite-examples""), Label(name=""comp:lite-xnnpack"")]"
62212,Different behaviors of raw_ops.Sigmoid can be observed when jitcompiled=true.,2023-10-24 15:04:47+00:00,,1,1,"[Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF2.14"")]"
62205,Bug/Problem when ploting the result of `tf.image.resize`. Solution is given to the problem,2023-10-24 08:24:07+00:00,,1,17,"[Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.13"")]"
62204,Float32 precision loss causing cross_entropy loss to return incorrect results,2023-10-24 08:06:53+00:00,,1,3,"[Label(name=""stat:awaiting response""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.8"")]"
62203,tf.random.normal() causes RAM usage to keep growing,2023-10-24 04:06:40+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.13"")]"
62196,"Quantization produces large scale coffiecient, which pervents the model from being loaded ",2023-10-23 14:01:58+00:00,,2,11,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""TFLiteConverter""), Label(name=""ModelOptimizationToolkit""), Label(name=""TF 2.13"")]"
62194,Loading cudNN in docker image where tensorflow is installed via pip returns `Error: libnvrtc.so: cannot open shared object file: No such file or directory`,2023-10-23 06:43:35+00:00,,2,13,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:build/install""), Label(name=""subtype: ubuntu/linux""), Label(name=""TF2.14"")]"
62193,EfficientNet transfer learning - init with imagenet weights changes model,2023-10-22 13:16:25+00:00,,1,3,"[Label(name=""type:bug"")]"
62191,"tf.strings.to_number cannot convert positive integers prefixed with ""+"" when out_type is tf.int32 or tf.int64",2023-10-21 01:55:21+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF2.14"")]"
62187,"AddN cannot handle shapes [x,y] + [1,y] or [x,1]",2023-10-20 14:44:38+00:00,,1,1,"[Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.13"")]"
62184,core dumped Error with tf.raw_ops.TensorScatterUpdate,2023-10-20 13:29:03+00:00,,1,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""comp:core"")]"
62182,import keras_cv results in import error for keras_utils,2023-10-20 09:15:01+00:00,,1,1,"[Label(name=""stat:awaiting response""), Label(name=""type:build/install""), Label(name=""subtype: ubuntu/linux""), Label(name=""TF2.14"")]"
62181,Group Deconvolution,2023-10-20 08:51:01+00:00,,2,11,"[Label(name=""stat:contribution welcome""), Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:lite""), Label(name=""comp:lite-xnnpack""), Label(name=""TF 2.8"")]"
62180,TypeError (Missing required positional argument) when using py_function,2023-10-19 23:01:28+00:00,,1,2,"[Label(name=""type:bug""), Label(name=""comp:core""), Label(name=""TF 2.13"")]"
62174,tf.map_fn and TensorArray do not seem to support backpropagation,2023-10-19 12:34:32+00:00,,1,10,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""type:feature""), Label(name=""comp:ops""), Label(name=""TF2.14"")]"
62173,UnsatisfiedLinkError: Failed to load native TensorFlow Lite methods,2023-10-19 11:27:34+00:00,,2,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""TF2.14"")]"
62171,TFLite CNN model quantization error,2023-10-19 09:39:50+00:00,,2,6,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""TFLiteConverter""), Label(name=""TF2.14"")]"
62170,"Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10175 MB memory) -> physical GPU (device: 0, name: Tesla T4, pci bus id: 0000:00:07.0, compute capability: 7.5)",2023-10-19 09:36:17+00:00,,1,3,"[Label(name=""stat:awaiting response""), Label(name=""type:bug""), Label(name=""comp:gpu""), Label(name=""TF 2.4"")]"
62169,null pointer dereference in split_v,2023-10-19 06:26:51+00:00,,2,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""TF2.14"")]"
62168,null pointer dereference in reduce_prod,2023-10-19 06:23:32+00:00,,2,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""TF2.14"")]"
62167,null pointer dereference in pad,2023-10-19 06:20:18+00:00,,2,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""TF2.14"")]"
62166,null pointer dereference in onehot,2023-10-19 06:16:31+00:00,,2,5,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""type:support""), Label(name=""comp:lite""), Label(name=""TF2.14"")]"
62165,null pointer dereference in maximum,2023-10-19 03:28:57+00:00,,2,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""TF2.14"")]"
62164,null pointer dereference in reshape,2023-10-19 03:23:05+00:00,,2,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""TF2.14"")]"
62163,null pointer dereference in exp,2023-10-19 03:18:32+00:00,,2,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""TF2.14"")]"
62162,null pointer dereference in dequantize,2023-10-19 03:12:22+00:00,,2,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""TF2.14"")]"
62161,null pointer dereference in densify,2023-10-19 03:08:24+00:00,,2,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""TF2.14"")]"
62160,null pointer dereference in squeeze,2023-10-19 03:03:34+00:00,,2,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""TF2.14"")]"
62159,OOB write in relu6,2023-10-19 02:49:08+00:00,,2,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""TF2.14"")]"
62146,core dumped with tf.raw_ops.BiasAdd,2023-10-18 05:32:47+00:00,,1,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF2.14"")]"
62142,core dumped with Conv2DBackpropFilter,2023-10-17 17:58:27+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops"")]"
62137,relu provide wrong / inconsistent result for tensorflow-macos   2.14.0.,2023-10-17 12:49:02+00:00,,1,2,"[Label(name=""type:bug""), Label(name=""subtype:macOS""), Label(name=""TF2.14"")]"
62130,Make configure.py non-interactive,2023-10-16 17:23:18+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""type:build/install"")]"
62120,Error when loading TFLite model on Android with GPU Delegate,2023-10-16 11:10:13+00:00,,2,14,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:performance""), Label(name=""TFLiteConverter""), Label(name=""TFLiteGpuDelegate""), Label(name=""TF2.14"")]"
62103,AuditWheel Failures on Build for TensorFlow 2.14,2023-10-12 22:14:27+00:00,,2,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:build/install""), Label(name=""subtype: ubuntu/linux""), Label(name=""TF2.14"")]"
62100,Deterministic behavior gets extremely slow with CNNs in TF > 2.13,2023-10-12 13:41:59+00:00,,2,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""type:performance""), Label(name=""TF2.14"")]"
62096,Unit tests failed on some Intel Sapphire Rapids CPUs due to wrong reference results from numpy 1.23.5,2023-10-12 05:23:55+00:00,,1,6,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""subtype:cpu-intel""), Label(name=""TF2.14"")]"
62093,OneRemoteGPUStrategy,2023-10-11 19:20:30+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:dist-strat""), Label(name=""TF 2.8"")]"
62089,Failed to determine best cudnn convolution algorithm when using mixed_float16 policy,2023-10-11 12:42:52+00:00,,2,5,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.13"")]"
62082,Nested ExtensionTypes failing with new __tf_flatten__ / __tf_unflatten__ api,2023-10-10 22:43:01+00:00,,1,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:apis""), Label(name=""TF2.14"")]"
62081,NVCC compilation failure with tf-nightly 2.15,2023-10-10 20:38:38+00:00,,1,8,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:runtime"")]"
62078,An example of  `a batched of RaggedTensor(s) with rank 2` as sparse_ids for tf.nn.safe_/embedding_lookup_sparse?,2023-10-10 08:47:08+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:ops"")]"
62076,Bias size verification in `tfl.conv_3d_tranpose` op,2023-10-09 22:12:48+00:00,,1,1,"[Label(name=""type:docs-bug""), Label(name=""comp:lite""), Label(name=""awaiting PR merge"")]"
62075,"cuDNN, cuFFT, and cuBLAS Errors",2023-10-09 18:57:10+00:00,,1,63,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:build/install""), Label(name=""comp:gpu""), Label(name=""TF2.14"")]"
62071,tf.truncatediv does not support float/complex tensor,2023-10-09 09:19:14+00:00,,1,4,"[Label(name=""awaiting review""), Label(name=""type:bug""), Label(name=""comp:apis""), Label(name=""TF2.14"")]"
62070,tf.truncatemod does not support half and bfloat16 data type,2023-10-09 08:36:40+00:00,,1,2,"[Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF2.14"")]"
62065,MirroredStrategy distribution strategy gather hangs,2023-10-07 22:50:07+00:00,,1,6,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:dist-strat""), Label(name=""TF2.14"")]"
62062,tensorflow-intel binary packaging,2023-10-06 19:28:19+00:00,,2,6,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:build/install""), Label(name=""subtype:cpu-intel""), Label(name=""TF2.14"")]"
62058,TFLite Python: interpreter._get_tensor_details(index) can't read tensor with sparsity (Segmentation Fault),2023-10-06 01:51:42+00:00,,2,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""TF2.14"")]"
62055,core dumped Error with tf.raw_ops.QuantizeAndDequantizeV4,2023-10-05 15:56:08+00:00,,1,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF2.14"")]"
62053,Custom Gradient Computation not working in TF 2.14,2023-10-05 09:51:32+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""regression issue""), Label(name=""TF2.14"")]"
62044,Obtain tf-opt and flatbuffer_translate without compiling from source,2023-10-03 23:15:31+00:00,,2,3,"[Label(name=""stat:contribution welcome""), Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""type:build/install""), Label(name=""comp:lite"")]"
