Issue Number,Issue Title,Time created,Time closed,Number of Assignees,Number of Comments,Tags,Final_Is_Bug
114399,"[BE] AOTAutograd, refactor `run_functionalized_fw_and_collect_metadata` to not take in `is_training` flag. triaged better-engineering oncall: pt2 module: aotdispatch module: pt2-dispatcher",2023-11-22 21:15:47+00:00,,1,0,triaged better-engineering oncall: pt2 module: aotdispatch module: pt2-dispatcher,True
114398,[BE] better testing for subclasses + compile triaged better-engineering module: __torch_dispatch__ oncall: pt2 module: pt2-dispatcher,2023-11-22 21:10:29+00:00,,0,2,triaged better-engineering module: __torch_dispatch__ oncall: pt2 module: pt2-dispatcher,True
114397,__torch_dispatch__ + compile: run functionalization before the subclass module: __torch_dispatch__ module: functionalization oncall: pt2 module: pt2-dispatcher,2023-11-22 21:01:50+00:00,,0,2,module: __torch_dispatch__ module: functionalization oncall: pt2 module: pt2-dispatcher,False
114396,is PGNCCL abortCommsFromMap working correctly? oncall: distributed module: nccl,2023-11-22 20:56:02+00:00,,0,0,oncall: distributed module: nccl,False
114392,[BUG][pytree] equal `dict`s do not imply equal leaves and equal treespecs triaged module: pytree,2023-11-22 19:53:50+00:00,,1,0,triaged module: pytree,True
114389,__torch_dispatch__ + torch.compile: support custom methods/constructor calls module: __torch_dispatch__ oncall: pt2 module: pt2-dispatcher,2023-11-22 18:58:36+00:00,,0,1,module: __torch_dispatch__ oncall: pt2 module: pt2-dispatcher,False
114388,Respect user-specified USE_ROCM/USE_CUDA module: build module: rocm triaged enhancement,2023-11-22 18:53:35+00:00,,0,1,module: build module: rocm triaged enhancement,True
114374,dynamic shapes support for __torch_dispatch__ subclasses + torch.compile module: __torch_dispatch__ oncall: pt2 module: dynamic shapes module: pt2-dispatcher,2023-11-22 17:49:56+00:00,,0,7,module: __torch_dispatch__ oncall: pt2 module: dynamic shapes module: pt2-dispatcher,False
114373,torch.compile support for SeamlessExpressivity/SeamlessM4T in fairseq2 oncall: pt2,2023-11-22 17:37:51+00:00,,0,0,oncall: pt2,False
114369,__torch_function_ subclasses do not work with dynamic shapes module: __torch_function__ oncall: pt2 module: dynamic shapes,2023-11-22 16:51:02+00:00,,1,1,module: __torch_function__ oncall: pt2 module: dynamic shapes,False
114366,TypeError: unhashable type: non-singleton SymInt in AOTAutograd merge_view_inputs triaged oncall: pt2 module: dynamic shapes module: aotdispatch module: pt2-dispatcher,2023-11-22 16:17:30+00:00,,0,0,triaged oncall: pt2 module: dynamic shapes module: aotdispatch module: pt2-dispatcher,True
114364,Improve usability of CUDA package by adding description of CUDA module: docs triaged enhancement,2023-11-22 15:54:13+00:00,,0,0,module: docs triaged enhancement,True
114363,Register Meta func for aten::_cslt_sparse_mm module: sparse triaged,2023-11-22 15:53:35+00:00,,1,1,module: sparse triaged,True
114361,Custom Process Group for Each Module in FSDP triaged module: fsdp,2023-11-22 15:12:38+00:00,,0,4,triaged module: fsdp,True
114357,Pytorch DDP across nodes: self._store = TCPStore( # type: ignore[call-arg] RuntimeError: Stop_waiting response is expected oncall: distributed triaged,2023-11-22 14:01:39+00:00,,0,1,oncall: distributed triaged,True
114356,"[WARNING] could not load None, generating random data instead is too spammy triaged module: minifier",2023-11-22 13:58:29+00:00,,0,0,triaged module: minifier,True
114353,add support for linalg lstsq in dynamo triaged oncall: pt2 release notes: dynamo,2023-11-22 13:02:49+00:00,,0,3,triaged oncall: pt2 release notes: dynamo,False
114352,DISABLED test_make_fx_symbolic_exhaustive_out_special_laguerre_polynomial_l_cpu_float32 (__main__.TestProxyTensorOpInfoCPU) triaged module: flaky-tests skipped module: unknown,2023-11-22 12:46:30+00:00,,0,1,triaged module: flaky-tests skipped module: unknown,False
114350,The 'out'-parameter in torch.matmul() works for 'cuda' device but not for 'cpu' module: cpu module: error checking triaged module: correctness (silent) module: intel,2023-11-22 10:58:34+00:00,,0,14,module: cpu module: error checking triaged module: correctness (silent) module: intel,True
114346,[PT2] Compile Cold Start - Async JIT compile with Eager fallback triaged oncall: pt2 module: dynamo,2023-11-22 09:30:58+00:00,,0,7,triaged oncall: pt2 module: dynamo,False
114345,Incorrect line in description of torch.frombuffer() method module: docs triaged actionable module: python frontend,2023-11-22 09:12:20+00:00,,0,2,module: docs triaged actionable module: python frontend,True
114344,[AOTAutograd] Incorrect CSE aliasing while `requires_grad` meta differs oncall: pt2,2023-11-22 08:19:37+00:00,,0,2,oncall: pt2,True
114340,DISABLED test_use_orig_params (__main__.TestFSDPOptimState) triaged module: flaky-tests skipped module: unknown,2023-11-22 06:40:27+00:00,,0,1,triaged module: flaky-tests skipped module: unknown,False
114339,DISABLED test_make_fx_symbolic_exhaustive_out_special_i1_cpu_float32 (__main__.TestProxyTensorOpInfoCPU) triaged module: flaky-tests skipped module: unknown,2023-11-22 06:40:24+00:00,,0,1,triaged module: flaky-tests skipped module: unknown,False
114338,[AOTAutograd] torch.compile under ambient `no_grad` is broken high priority triaged oncall: pt2 module: aotdispatch module: pt2-dispatcher,2023-11-22 05:00:24+00:00,,1,10,high priority triaged oncall: pt2 module: aotdispatch module: pt2-dispatcher,True
114334,`AdaptiveLogSoftmaxWithLoss` division by zero module: cpp module: nn module: error checking triaged actionable,2023-11-22 04:27:06+00:00,,1,1,module: cpp module: nn module: error checking triaged actionable,True
114332,DISABLED test_make_fx_symbolic_exhaustive_special_hermite_polynomial_h_cpu_float32 (__main__.TestProxyTensorOpInfoCPU) triaged module: flaky-tests skipped module: unknown,2023-11-22 03:40:37+00:00,,0,2,triaged module: flaky-tests skipped module: unknown,False
114320,"When cuda graph captures multi-stream function, allocations are not serviced from the correct pool triaged module: cuda graphs",2023-11-22 00:01:36+00:00,,1,3,triaged module: cuda graphs,True
114310,Support builtin round in torch.compile with dynamic shapes triaged oncall: pt2 module: dynamic shapes,2023-11-21 22:58:56+00:00,,1,3,triaged oncall: pt2 module: dynamic shapes,False
114306,Support calling torch.vmap from inside torch.compile triaged oncall: pt2 module: functorch module: pt2-dispatcher,2023-11-21 22:06:22+00:00,,1,0,triaged oncall: pt2 module: functorch module: pt2-dispatcher,False
114302,Mutation after `tensor.expand` returns wrong result. high priority triaged oncall: pt2 module: aotdispatch module: pt2-dispatcher,2023-11-21 20:25:11+00:00,,1,10,high priority triaged oncall: pt2 module: aotdispatch module: pt2-dispatcher,True
114301,Timeout of the coalesced operation cannot be detected oncall: distributed,2023-11-21 20:14:11+00:00,,0,0,oncall: distributed,False
114299,Per-Parameter-Sharding FSDP Tracker triaged module: fsdp,2023-11-21 20:01:48+00:00,,2,9,triaged module: fsdp,True
114298,Compile pytorch for ppc64 redhat8 module: build triaged module: POWER,2023-11-21 19:51:55+00:00,,0,13,module: build triaged module: POWER,True
114296,Minifier doesn't work with dynamic shapes triaged oncall: pt2 module: dynamic shapes module: minifier,2023-11-21 19:47:58+00:00,,0,0,triaged oncall: pt2 module: dynamic shapes module: minifier,True
114293,Recompilation triggered at each step of the loop involving array indexing triaged oncall: pt2 module: dynamic shapes,2023-11-21 19:08:11+00:00,,0,12,triaged oncall: pt2 module: dynamic shapes,True
114292,"Tracing per-param sharding FSDP: User Defined Objects as inputs to HOPs (autograd.Function, specifically)  triaged module: fsdp oncall: pt2 module: higher order operators module: distributed module: compiled autograd module: pt2-dispatcher",2023-11-21 18:49:02+00:00,,0,5,triaged module: fsdp oncall: pt2 module: higher order operators module: distributed module: compiled autograd module: pt2-dispatcher,True
114291,"Tracing per-param sharding FSDP: Tensor keys in dicts over-rely on `specialized_value`, potentially soundness bug triaged module: fsdp oncall: pt2 module: dynamo module: distributed",2023-11-21 18:46:15+00:00,,0,0,triaged module: fsdp oncall: pt2 module: dynamo module: distributed,True
114290,Tracing per-param sharding FSDP: RemovableHandle -> RemovableHandleVariable  module: nn triaged module: fsdp oncall: pt2 module: distributed,2023-11-21 18:43:58+00:00,,0,1,module: nn triaged module: fsdp oncall: pt2 module: distributed,True
114289,"Tracing per-param sharding FSDP: Streams, Stream reconstruction  triaged module: fsdp oncall: pt2 module: dynamo module: distributed",2023-11-21 18:38:51+00:00,,0,0,triaged module: fsdp oncall: pt2 module: dynamo module: distributed,True
114288,Tracing per-param sharding FSDP: Dynamo tracing weakrefs oncall: distributed triaged oncall: pt2,2023-11-21 18:36:19+00:00,,0,0,oncall: distributed triaged oncall: pt2,False
114287,Align on the minimum supported Linux version (CentOS 7 is EOL in july 2024) module: cuda oncall: releng triaged,2023-11-21 18:36:02+00:00,,0,0,module: cuda oncall: releng triaged,True
114286,Tracing per-param sharding FSDP oncall: distributed triaged module: fsdp oncall: pt2 module: dynamo module: distributed,2023-11-21 18:35:58+00:00,,0,0,oncall: distributed triaged module: fsdp oncall: pt2 module: dynamo module: distributed,True
114285,torch.linalg.matrix_rank fails on mps triaged module: mps,2023-11-21 18:04:11+00:00,,0,0,triaged module: mps,True
114283,CppException in Android Studio with faster_rcnn_fbnetv3g_fpn.yaml Configuration oncall: mobile,2023-11-21 17:09:12+00:00,,0,0,oncall: mobile,False
114232,manylinux_2_28 support module: build triaged enhancement,2023-11-21 13:09:43+00:00,,0,3,module: build triaged enhancement,True
114231,inductor with dynamic shapes fails on float tensor creation from a tuple of ints high priority triaged module: correctness (silent) oncall: pt2 module: dynamic shapes module: aotdispatch module: pt2-dispatcher,2023-11-21 13:02:08+00:00,,1,4,high priority triaged module: correctness (silent) oncall: pt2 module: dynamic shapes module: aotdispatch module: pt2-dispatcher,True
114230,DISABLED test_make_fx_symbolic_exhaustive_special_chebyshev_polynomial_u_cpu_float32 (__main__.TestProxyTensorOpInfoCPU) triaged module: flaky-tests skipped module: ProxyTensor,2023-11-21 12:46:30+00:00,,0,1,triaged module: flaky-tests skipped module: ProxyTensor,False
114226,[Inductor][gpu][miscompile] Outputs of torch.interpolate abnormally change when swapping output sequence module: cuda triaged module: correctness (silent) bug oncall: pt2 module: inductor topic: fuzzer,2023-11-21 12:28:02+00:00,,0,0,module: cuda triaged module: correctness (silent) bug oncall: pt2 module: inductor topic: fuzzer,True
114220,boolean masking creates a graph break due to aten.nonzero triaged oncall: pt2 module: dynamic shapes,2023-11-21 10:42:47+00:00,,1,1,triaged oncall: pt2 module: dynamic shapes,True
114216,torch.nn.functional.max_pool2d outputs inf module: nn module: error checking triaged module: edge cases,2023-11-21 08:11:06+00:00,,1,1,module: nn module: error checking triaged module: edge cases,True
114215,Outputs of torch.mul abnormally change when swapping the input args of torch.mul triaged oncall: pt2 topic: fuzzer,2023-11-21 08:08:08+00:00,,0,0,triaged oncall: pt2 topic: fuzzer,False
114212,DISABLED test_make_fx_symbolic_exhaustive_special_hermite_polynomial_he_cpu_float32 (__main__.TestProxyTensorOpInfoCPU) triaged module: flaky-tests skipped module: ProxyTensor,2023-11-21 06:40:18+00:00,,0,3,triaged module: flaky-tests skipped module: ProxyTensor,False
114211,DISABLED test_make_fx_symbolic_exhaustive_special_chebyshev_polynomial_t_cpu_float32 (__main__.TestProxyTensorOpInfoCPU) triaged module: flaky-tests skipped module: ProxyTensor,2023-11-21 06:40:18+00:00,,0,3,triaged module: flaky-tests skipped module: ProxyTensor,False
114207,`torch.gradient` heap buffer overflow high priority triaged actionable module: python frontend,2023-11-21 06:06:25+00:00,,0,2,high priority triaged actionable module: python frontend,True
114206,[PT2] Compile Cold Start (Persistent Cacheing) - AOTAutograd may be bottleneck when `TORCHINDUCTOR_FX_GRAPH_CACHE=1` module: performance triaged topic: performance oncall: pt2 module: aotdispatch module: dynamo module: startup-tracing-compile time module: pt2-dispatcher,2023-11-21 06:00:24+00:00,,0,8,module: performance triaged topic: performance oncall: pt2 module: aotdispatch module: dynamo module: startup-tracing-compile time module: pt2-dispatcher,False
114203,[inductor] huggingface diffusers randn not replaced triaged bug oncall: pt2 module: decompositions module: inductor,2023-11-21 04:13:59+00:00,,0,2,triaged bug oncall: pt2 module: decompositions module: inductor,True
114202,torch._dynamo.exc.Unsupported: call_method UserDefinedObjectVariable(FrozenDict) __contains__ [ConstantVariable(str)] {} triaged oncall: pt2 module: dynamo,2023-11-21 04:00:41+00:00,,0,0,triaged oncall: pt2 module: dynamo,False
114195,Remove temp variable to improve efficiency in `get_data_ptrs` for `TensorIterator` module: performance triaged module: TensorIterator,2023-11-21 01:41:24+00:00,,0,0,module: performance triaged module: TensorIterator,True
114191,DISABLED test_closure_out_of_scope_cell_with_cond (__main__.MiscTests) module: rocm triaged module: flaky-tests skipped module: dynamo,2023-11-21 00:57:08+00:00,,0,1,module: rocm triaged module: flaky-tests skipped module: dynamo,False
114189,Custom backend not called for compiling backward graph triaged module: backend oncall: pt2,2023-11-20 23:58:25+00:00,,0,5,triaged module: backend oncall: pt2,True
114188,Unsupported operator error: `aten::to_mkldnn` export to ONNX not supported module: onnx triaged module: mkldnn onnx-triaged onnx-needs-info,2023-11-20 23:38:35+00:00,,0,2,module: onnx triaged module: mkldnn onnx-triaged onnx-needs-info,True
114179,funccol collectives rewrite in dynamo does not work w/ kwargs oncall: distributed good first issue triaged oncall: pt2 module: dynamo,2023-11-20 22:26:27+00:00,,0,5,oncall: distributed good first issue triaged oncall: pt2 module: dynamo,True
114175,Unable to build on CUDA 11.8 due to cutlass incompatibility module: build module: cuda triaged,2023-11-20 21:51:58+00:00,,0,1,module: build module: cuda triaged,True
114171,"Indexing into torch.nn.Modulelist with indices >= 2 returns ""torch._dynamo.exc.InternalTorchDynamoError: SymNodeVariable() is not a constant"" triaged oncall: pt2 module: dynamic shapes",2023-11-20 21:28:24+00:00,,1,2,triaged oncall: pt2 module: dynamic shapes,True
114165,Consider adding y/x -> y * 1/x optimization for `_foreach_div_.ScalarList` and other div Scalar overloads module: optimizer triaged actionable module: mta,2023-11-20 20:12:01+00:00,,0,1,module: optimizer triaged actionable module: mta,True
