Issue Number,Issue Title,Time created,Time closed,Number of Assignees,Number of Comments,Tags
114464,inductor silently ignores clone followed by a reshape,2023-11-23 14:08:17+00:00,,0,4,"[Label(name=""oncall: pt2"")]"
114463,CUDA error: an illegal memory access was encountered for specific tensor size and on V100,2023-11-23 13:18:50+00:00,2023-11-23 15:48:14+00:00,0,2,"[Label(name=""module: cudnn""), Label(name=""module: cuda""), Label(name=""triaged"")]"
114462,Transformer with convolutional position wise feed forward network ,2023-11-23 13:14:53+00:00,,0,1,"[Label(name=""module: nn""), Label(name=""triaged""), Label(name=""needs research"")]"
114461,DISABLED test_make_fx_symbolic_exhaustive_special_laguerre_polynomial_l_cpu_float32 (__main__.TestProxyTensorOpInfoCPU),2023-11-23 12:45:46+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: ProxyTensor"")]"
114460,"Inconsistent Behavior When Detecting if A Tensor Is ""in"" a List, Tuple, or Set ",2023-11-23 12:26:25+00:00,2023-11-23 20:33:31+00:00,0,2,[]
114459,"batch_size to be true, but got false",2023-11-23 12:24:29+00:00,2023-11-25 00:42:42+00:00,0,4,"[Label(name=""module: windows""), Label(name=""oncall: transformer/mha"")]"
114458,The behavior of Using different device in Autocast context ,2023-11-23 11:28:34+00:00,,0,2,"[Label(name=""triaged""), Label(name=""module: amp (automated mixed precision)"")]"
114456,DISABLED test_reference_numerics_large__refs_special_multigammaln_mvlgamma_p_1_cpu_float32 (__main__.TestUnaryUfuncsCPU),2023-11-23 09:38:43+00:00,2023-11-23 18:01:22+00:00,0,2,"[Label(name=""skipped""), Label(name=""oncall: pt2"")]"
114455,Torch Cpu Memory Leak with FastApi uvicorn.,2023-11-23 09:36:16+00:00,,0,5,"[Label(name=""needs reproduction""), Label(name=""module: memory usage""), Label(name=""triaged"")]"
114454,SIGSEGV when calling to_dense() on sparse_coo,2023-11-23 08:35:25+00:00,2023-11-27 19:40:07+00:00,0,7,"[Label(name=""high priority""), Label(name=""module: sparse""), Label(name=""module: crash""), Label(name=""triaged"")]"
114453,DISABLED test_reference_numerics_large__refs_special_multigammaln_mvlgamma_p_1_cpu_bfloat16 (__main__.TestUnaryUfuncsCPU),2023-11-23 08:17:42+00:00,2023-11-27 07:35:21+00:00,0,2,"[Label(name=""skipped""), Label(name=""oncall: pt2"")]"
114450,[AOTInductor] Need support to export freezing model,2023-11-23 07:38:23+00:00,,1,2,"[Label(name=""oncall: quantization""), Label(name=""feature""), Label(name=""oncall: pt2"")]"
114440,There seems to be redundant calling of findOp in findSchemaOrThrow method of Dispatcher.cpp,2023-11-23 04:09:16+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: dispatch"")]"
114439,DISABLED test_variant_consistency_eager_linalg_lu_factor_cuda_float32 (__main__.TestCommonCUDA),2023-11-23 03:39:29+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: unknown"")]"
114437,[Help Needed] [DataParallel/DataLoader/AMP] Severe slowdown on large dataset with fp16 precision and DataParallel wrapper,2023-11-23 03:04:15+00:00,2023-11-28 23:36:46+00:00,0,1,[]
114433,support dumping nccl flight recorder w/o desync mode,2023-11-23 01:47:15+00:00,2023-11-28 19:46:16+00:00,1,0,"[Label(name=""oncall: distributed""), Label(name=""triaged"")]"
114417,Simple use of torch.distributions Categorical causes malformed graph when optimizing logits,2023-11-22 22:57:11+00:00,2023-11-25 08:19:32+00:00,0,1,[]
114415,AOTAutograd should detect aliasing of inputs that happens *below* subclasses,2023-11-22 22:36:03+00:00,,0,0,"[Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: aotdispatch""), Label(name=""module: pt2-dispatcher"")]"
114414,[BE] remove SmallVector optimization in PyInterpreter.cpp when storing custom sizes,2023-11-22 22:28:48+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: __torch_dispatch__""), Label(name=""module: dynamic shapes"")]"
114413,Support sending __torch_dispatch__ subclasses in torch.compile that do not desugar,2023-11-22 22:22:49+00:00,,0,2,"[Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: pt2-dispatcher"")]"
114412,torch.compile <> __torch_dispatch__ support tracker issue,2023-11-22 22:18:44+00:00,,0,1,"[Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: aotdispatch""), Label(name=""module: pt2-dispatcher"")]"
114411,higher order ops + torch.compile + __torch_dispatch__ subclasses,2023-11-22 22:18:17+00:00,,0,0,"[Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: higher order operators""), Label(name=""module: pt2-dispatcher"")]"
114410,__torch_dispatch__ + compile: backward guards,2023-11-22 22:08:43+00:00,,0,3,"[Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: aotdispatch""), Label(name=""module: pt2-dispatcher"")]"
114408,DISABLED test_make_fx_symbolic_exhaustive_special_i1_cpu_float32 (__main__.TestProxyTensorOpInfoCPU),2023-11-22 21:39:21+00:00,,0,2,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: ProxyTensor"")]"
114406,torch.onnx.dynamo_export functionalization does not support aten.add_.Tensor,2023-11-22 21:36:22+00:00,,0,0,"[Label(name=""module: onnx""), Label(name=""triaged""), Label(name=""onnx-triaged""), Label(name=""release notes: onnx"")]"
114405,__torch_dispatch__ + compile: extra guards,2023-11-22 21:34:37+00:00,,0,4,"[Label(name=""high priority""), Label(name=""triaged""), Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: pt2-dispatcher"")]"
114403,refactor TracingContext to take a more limited subset of ViewAndMutationMeta,2023-11-22 21:23:34+00:00,,0,5,"[Label(name=""good first issue""), Label(name=""oncall: pt2""), Label(name=""module: aotdispatch""), Label(name=""module: pt2-dispatcher"")]"
114401,torch.compile + subclasses: input is duplicate of another input,2023-11-22 21:18:36+00:00,,0,0,"[Label(name=""triaged""), Label(name=""enhancement""), Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: pt2-dispatcher"")]"
114400,torch.compile + subclasses: input aliases another input,2023-11-22 21:17:15+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: pt2-dispatcher"")]"
114399,"[BE] AOTAutograd, refactor `run_functionalized_fw_and_collect_metadata` to not take in `is_training` flag.",2023-11-22 21:15:47+00:00,,1,0,"[Label(name=""triaged""), Label(name=""better-engineering""), Label(name=""oncall: pt2""), Label(name=""module: aotdispatch""), Label(name=""module: pt2-dispatcher"")]"
114398,[BE] better testing for subclasses + compile,2023-11-22 21:10:29+00:00,,0,2,"[Label(name=""triaged""), Label(name=""better-engineering""), Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: pt2-dispatcher"")]"
114397,__torch_dispatch__ + compile: run functionalization before the subclass,2023-11-22 21:01:50+00:00,,0,2,"[Label(name=""module: __torch_dispatch__""), Label(name=""module: functionalization""), Label(name=""oncall: pt2""), Label(name=""module: pt2-dispatcher"")]"
114396,is PGNCCL abortCommsFromMap working correctly?,2023-11-22 20:56:02+00:00,,0,0,"[Label(name=""oncall: distributed""), Label(name=""module: nccl"")]"
114392,[BUG][pytree] equal `dict`s do not imply equal leaves and equal treespecs,2023-11-22 19:53:50+00:00,,1,0,"[Label(name=""triaged""), Label(name=""module: pytree"")]"
114389,__torch_dispatch__ + torch.compile: support custom methods/constructor calls,2023-11-22 18:58:36+00:00,,0,1,"[Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: pt2-dispatcher"")]"
114388,Respect user-specified USE_ROCM/USE_CUDA,2023-11-22 18:53:35+00:00,,0,1,"[Label(name=""module: build""), Label(name=""module: rocm""), Label(name=""triaged""), Label(name=""enhancement"")]"
114375,"PyTorch 1.7 Build Issue identifier ""CUSPARSE_COOMM_ALG2"" is undefined",2023-11-22 17:50:52+00:00,2023-11-22 21:01:29+00:00,0,3,"[Label(name=""triaged"")]"
114374,dynamic shapes support for __torch_dispatch__ subclasses + torch.compile,2023-11-22 17:49:56+00:00,,0,6,"[Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes""), Label(name=""module: pt2-dispatcher"")]"
114373,torch.compile support for SeamlessExpressivity/SeamlessM4T in fairseq2,2023-11-22 17:37:51+00:00,,0,0,"[Label(name=""oncall: pt2"")]"
114369,__torch_function_ subclasses do not work with dynamic shapes,2023-11-22 16:51:02+00:00,,1,1,"[Label(name=""module: __torch_function__""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes"")]"
114366,TypeError: unhashable type: non-singleton SymInt in AOTAutograd merge_view_inputs,2023-11-22 16:17:30+00:00,,0,0,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes""), Label(name=""module: aotdispatch""), Label(name=""module: pt2-dispatcher"")]"
114364,Improve usability of CUDA package by adding description of CUDA,2023-11-22 15:54:13+00:00,,0,0,"[Label(name=""module: docs""), Label(name=""triaged""), Label(name=""enhancement"")]"
114363,Register Meta func for aten::_cslt_sparse_mm,2023-11-22 15:53:35+00:00,,1,1,"[Label(name=""module: sparse""), Label(name=""triaged"")]"
114361,Custom Process Group for Each Module in FSDP,2023-11-22 15:12:38+00:00,,0,4,"[Label(name=""triaged""), Label(name=""module: fsdp"")]"
114358,aten.linear_backward meta registration needed for running resnet and bert with compiled autograd,2023-11-22 14:02:10+00:00,2023-11-22 18:24:31+00:00,0,0,"[Label(name=""triaged""), Label(name=""module: meta tensors"")]"
114357,Pytorch DDP across nodes: self._store = TCPStore( # type: ignore[call-arg] RuntimeError: Stop_waiting response is expected,2023-11-22 14:01:39+00:00,,0,1,"[Label(name=""oncall: distributed""), Label(name=""triaged"")]"
114356,"[WARNING] could not load None, generating random data instead is too spammy",2023-11-22 13:58:29+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: minifier"")]"
114354,conv2d fails in inductor with dynamic shapes when using groups,2023-11-22 13:34:31+00:00,2023-11-23 13:13:20+00:00,1,1,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes""), Label(name=""module: inductor"")]"
114353,add support for linalg lstsq in dynamo,2023-11-22 13:02:49+00:00,,0,3,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""release notes: dynamo"")]"
114352,DISABLED test_make_fx_symbolic_exhaustive_out_special_laguerre_polynomial_l_cpu_float32 (__main__.TestProxyTensorOpInfoCPU),2023-11-22 12:46:30+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: unknown"")]"
114350,The 'out'-parameter in torch.matmul() works for 'cuda' device but not for 'cpu',2023-11-22 10:58:34+00:00,,0,14,"[Label(name=""module: cpu""), Label(name=""module: error checking""), Label(name=""triaged""), Label(name=""module: correctness (silent)""), Label(name=""module: intel"")]"
114346,[PT2] Compile Cold Start - Async JIT compile with Eager fallback,2023-11-22 09:30:58+00:00,,0,7,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
114345,Incorrect line in description of torch.frombuffer() method,2023-11-22 09:12:20+00:00,,0,2,"[Label(name=""module: docs""), Label(name=""triaged""), Label(name=""actionable""), Label(name=""module: python frontend"")]"
114344,[AOTAutograd] Incorrect CSE aliasing while `requires_grad` meta differs,2023-11-22 08:19:37+00:00,,0,2,"[Label(name=""oncall: pt2"")]"
114342,gradcheck error in torch.nn.GRU,2023-11-22 07:38:16+00:00,2023-11-29 01:23:54+00:00,0,3,"[Label(name=""module: numerical-stability""), Label(name=""module: autograd""), Label(name=""module: rnn""), Label(name=""triaged"")]"
114340,DISABLED test_use_orig_params (__main__.TestFSDPOptimState),2023-11-22 06:40:27+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: unknown"")]"
114339,DISABLED test_make_fx_symbolic_exhaustive_out_special_i1_cpu_float32 (__main__.TestProxyTensorOpInfoCPU),2023-11-22 06:40:24+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: unknown"")]"
114338,[AOTAutograd] torch.compile under ambient `no_grad` is broken,2023-11-22 05:00:24+00:00,,1,10,"[Label(name=""high priority""), Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: aotdispatch""), Label(name=""module: pt2-dispatcher"")]"
114336,gradcheck running long time and cannot return result for torch.nn.Conv2d,2023-11-22 04:32:00+00:00,2023-11-22 14:58:39+00:00,0,1,[]
114334,`AdaptiveLogSoftmaxWithLoss` division by zero,2023-11-22 04:27:06+00:00,,1,1,"[Label(name=""module: cpp""), Label(name=""module: nn""), Label(name=""module: error checking""), Label(name=""triaged""), Label(name=""actionable"")]"
114333,gradcheck fail for torch.nn.functional.dropout2d,2023-11-22 04:07:48+00:00,2023-11-22 15:00:37+00:00,0,4,[]
114332,DISABLED test_make_fx_symbolic_exhaustive_special_hermite_polynomial_h_cpu_float32 (__main__.TestProxyTensorOpInfoCPU),2023-11-22 03:40:37+00:00,,0,2,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: unknown"")]"
114320,"When cuda graph captures multi-stream function, allocations are not serviced from the correct pool",2023-11-22 00:01:36+00:00,,1,3,"[Label(name=""triaged""), Label(name=""module: cuda graphs"")]"
114310,Support builtin round in torch.compile with dynamic shapes,2023-11-21 22:58:56+00:00,,1,3,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes"")]"
114306,Support calling torch.vmap from inside torch.compile,2023-11-21 22:06:22+00:00,,1,0,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: functorch""), Label(name=""module: pt2-dispatcher"")]"
114305,DISABLED test_copy_cast_no_leak (__main__.TestMemoryLeak),2023-11-21 21:39:34+00:00,2023-11-22 14:48:32+00:00,0,9,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""module: macos""), Label(name=""skipped""), Label(name=""module: mps"")]"
114302,Mutation after `tensor.expand` returns wrong result.,2023-11-21 20:25:11+00:00,,1,10,"[Label(name=""high priority""), Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: aotdispatch""), Label(name=""module: pt2-dispatcher"")]"
114301,Timeout of the coalesced operation cannot be detected,2023-11-21 20:14:11+00:00,,0,0,"[Label(name=""oncall: distributed"")]"
114299,Per-Parameter-Sharding FSDP Tracker,2023-11-21 20:01:48+00:00,,2,6,"[Label(name=""triaged""), Label(name=""module: fsdp"")]"
114298,Compile pytorch for ppc64 redhat8,2023-11-21 19:51:55+00:00,,0,12,"[Label(name=""module: build""), Label(name=""triaged""), Label(name=""module: POWER"")]"
114296,Minifier doesn't work with dynamic shapes,2023-11-21 19:47:58+00:00,,0,0,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes""), Label(name=""module: minifier"")]"
114293,Recompilation triggered at each step of the loop involving array indexing,2023-11-21 19:08:11+00:00,,0,12,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes"")]"
114292,"Tracing per-param sharding FSDP: User Defined Objects as inputs to HOPs (autograd.Function, specifically) ",2023-11-21 18:49:02+00:00,,0,5,"[Label(name=""triaged""), Label(name=""module: fsdp""), Label(name=""oncall: pt2""), Label(name=""module: higher order operators""), Label(name=""module: distributed""), Label(name=""module: compiled autograd""), Label(name=""module: pt2-dispatcher"")]"
114291,"Tracing per-param sharding FSDP: Tensor keys in dicts over-rely on `specialized_value`, potentially soundness bug",2023-11-21 18:46:15+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: fsdp""), Label(name=""oncall: pt2""), Label(name=""module: dynamo""), Label(name=""module: distributed"")]"
114290,Tracing per-param sharding FSDP: RemovableHandle -> RemovableHandleVariable ,2023-11-21 18:43:58+00:00,,0,1,"[Label(name=""module: nn""), Label(name=""triaged""), Label(name=""module: fsdp""), Label(name=""oncall: pt2""), Label(name=""module: distributed"")]"
114289,"Tracing per-param sharding FSDP: Streams, Stream reconstruction ",2023-11-21 18:38:51+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: fsdp""), Label(name=""oncall: pt2""), Label(name=""module: dynamo""), Label(name=""module: distributed"")]"
114288,Tracing per-param sharding FSDP: Dynamo tracing weakrefs,2023-11-21 18:36:19+00:00,,0,0,"[Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""oncall: pt2"")]"
