Issue Number,Issue Title,Time created,Time closed,Number of Assignees,Number of Comments,Tags
114413,Support sending __torch_dispatch__ subclasses in torch.compile that do not desugar,2023-11-22 22:22:49+00:00,,0,2,"[Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: pt2-dispatcher"")]"
114412,torch.compile <> __torch_dispatch__ support tracker issue,2023-11-22 22:18:44+00:00,,0,1,"[Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: aotdispatch""), Label(name=""module: pt2-dispatcher"")]"
114411,higher order ops + torch.compile + __torch_dispatch__ subclasses,2023-11-22 22:18:17+00:00,,0,0,"[Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: higher order operators""), Label(name=""module: pt2-dispatcher"")]"
114410,__torch_dispatch__ + compile: backward guards,2023-11-22 22:08:43+00:00,,0,3,"[Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: aotdispatch""), Label(name=""module: pt2-dispatcher"")]"
114408,DISABLED test_make_fx_symbolic_exhaustive_special_i1_cpu_float32 (__main__.TestProxyTensorOpInfoCPU),2023-11-22 21:39:21+00:00,,0,2,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: ProxyTensor"")]"
114406,torch.onnx.dynamo_export functionalization does not support aten.add_.Tensor,2023-11-22 21:36:22+00:00,,0,0,"[Label(name=""module: onnx""), Label(name=""triaged""), Label(name=""onnx-triaged""), Label(name=""release notes: onnx"")]"
114405,__torch_dispatch__ + compile: extra guards,2023-11-22 21:34:37+00:00,,0,4,"[Label(name=""high priority""), Label(name=""triaged""), Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: pt2-dispatcher"")]"
114403,refactor TracingContext to take a more limited subset of ViewAndMutationMeta,2023-11-22 21:23:34+00:00,,0,5,"[Label(name=""good first issue""), Label(name=""oncall: pt2""), Label(name=""module: aotdispatch""), Label(name=""module: pt2-dispatcher"")]"
114401,torch.compile + subclasses: input is duplicate of another input,2023-11-22 21:18:36+00:00,,0,0,"[Label(name=""triaged""), Label(name=""enhancement""), Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: pt2-dispatcher"")]"
114400,torch.compile + subclasses: input aliases another input,2023-11-22 21:17:15+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: pt2-dispatcher"")]"
114399,"[BE] AOTAutograd, refactor `run_functionalized_fw_and_collect_metadata` to not take in `is_training` flag.",2023-11-22 21:15:47+00:00,,1,0,"[Label(name=""triaged""), Label(name=""better-engineering""), Label(name=""oncall: pt2""), Label(name=""module: aotdispatch""), Label(name=""module: pt2-dispatcher"")]"
114398,[BE] better testing for subclasses + compile,2023-11-22 21:10:29+00:00,,0,2,"[Label(name=""triaged""), Label(name=""better-engineering""), Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: pt2-dispatcher"")]"
114397,__torch_dispatch__ + compile: run functionalization before the subclass,2023-11-22 21:01:50+00:00,,0,2,"[Label(name=""module: __torch_dispatch__""), Label(name=""module: functionalization""), Label(name=""oncall: pt2""), Label(name=""module: pt2-dispatcher"")]"
114396,is PGNCCL abortCommsFromMap working correctly?,2023-11-22 20:56:02+00:00,,0,0,"[Label(name=""oncall: distributed""), Label(name=""module: nccl"")]"
114392,[BUG][pytree] equal `dict`s do not imply equal leaves and equal treespecs,2023-11-22 19:53:50+00:00,,1,0,"[Label(name=""triaged""), Label(name=""module: pytree"")]"
114389,__torch_dispatch__ + torch.compile: support custom methods/constructor calls,2023-11-22 18:58:36+00:00,,0,1,"[Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: pt2-dispatcher"")]"
114388,Respect user-specified USE_ROCM/USE_CUDA,2023-11-22 18:53:35+00:00,,0,1,"[Label(name=""module: build""), Label(name=""module: rocm""), Label(name=""triaged""), Label(name=""enhancement"")]"
114374,dynamic shapes support for __torch_dispatch__ subclasses + torch.compile,2023-11-22 17:49:56+00:00,,0,7,"[Label(name=""module: __torch_dispatch__""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes""), Label(name=""module: pt2-dispatcher"")]"
114373,torch.compile support for SeamlessExpressivity/SeamlessM4T in fairseq2,2023-11-22 17:37:51+00:00,,0,0,"[Label(name=""oncall: pt2"")]"
114369,__torch_function_ subclasses do not work with dynamic shapes,2023-11-22 16:51:02+00:00,,1,1,"[Label(name=""module: __torch_function__""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes"")]"
114366,TypeError: unhashable type: non-singleton SymInt in AOTAutograd merge_view_inputs,2023-11-22 16:17:30+00:00,,0,0,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes""), Label(name=""module: aotdispatch""), Label(name=""module: pt2-dispatcher"")]"
114364,Improve usability of CUDA package by adding description of CUDA,2023-11-22 15:54:13+00:00,,0,0,"[Label(name=""module: docs""), Label(name=""triaged""), Label(name=""enhancement"")]"
114363,Register Meta func for aten::_cslt_sparse_mm,2023-11-22 15:53:35+00:00,,1,1,"[Label(name=""module: sparse""), Label(name=""triaged"")]"
114361,Custom Process Group for Each Module in FSDP,2023-11-22 15:12:38+00:00,,0,4,"[Label(name=""triaged""), Label(name=""module: fsdp"")]"
114357,Pytorch DDP across nodes: self._store = TCPStore( # type: ignore[call-arg] RuntimeError: Stop_waiting response is expected,2023-11-22 14:01:39+00:00,,0,1,"[Label(name=""oncall: distributed""), Label(name=""triaged"")]"
114356,"[WARNING] could not load None, generating random data instead is too spammy",2023-11-22 13:58:29+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: minifier"")]"
114353,add support for linalg lstsq in dynamo,2023-11-22 13:02:49+00:00,,0,3,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""release notes: dynamo"")]"
114352,DISABLED test_make_fx_symbolic_exhaustive_out_special_laguerre_polynomial_l_cpu_float32 (__main__.TestProxyTensorOpInfoCPU),2023-11-22 12:46:30+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: unknown"")]"
114350,The 'out'-parameter in torch.matmul() works for 'cuda' device but not for 'cpu',2023-11-22 10:58:34+00:00,,0,14,"[Label(name=""module: cpu""), Label(name=""module: error checking""), Label(name=""triaged""), Label(name=""module: correctness (silent)""), Label(name=""module: intel"")]"
114346,[PT2] Compile Cold Start - Async JIT compile with Eager fallback,2023-11-22 09:30:58+00:00,,0,7,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
114345,Incorrect line in description of torch.frombuffer() method,2023-11-22 09:12:20+00:00,,0,2,"[Label(name=""module: docs""), Label(name=""triaged""), Label(name=""actionable""), Label(name=""module: python frontend"")]"
114344,[AOTAutograd] Incorrect CSE aliasing while `requires_grad` meta differs,2023-11-22 08:19:37+00:00,,0,2,"[Label(name=""oncall: pt2"")]"
114340,DISABLED test_use_orig_params (__main__.TestFSDPOptimState),2023-11-22 06:40:27+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: unknown"")]"
114339,DISABLED test_make_fx_symbolic_exhaustive_out_special_i1_cpu_float32 (__main__.TestProxyTensorOpInfoCPU),2023-11-22 06:40:24+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: unknown"")]"
114338,[AOTAutograd] torch.compile under ambient `no_grad` is broken,2023-11-22 05:00:24+00:00,,1,10,"[Label(name=""high priority""), Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: aotdispatch""), Label(name=""module: pt2-dispatcher"")]"
114334,`AdaptiveLogSoftmaxWithLoss` division by zero,2023-11-22 04:27:06+00:00,,1,1,"[Label(name=""module: cpp""), Label(name=""module: nn""), Label(name=""module: error checking""), Label(name=""triaged""), Label(name=""actionable"")]"
114332,DISABLED test_make_fx_symbolic_exhaustive_special_hermite_polynomial_h_cpu_float32 (__main__.TestProxyTensorOpInfoCPU),2023-11-22 03:40:37+00:00,,0,2,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: unknown"")]"
114320,"When cuda graph captures multi-stream function, allocations are not serviced from the correct pool",2023-11-22 00:01:36+00:00,,1,3,"[Label(name=""triaged""), Label(name=""module: cuda graphs"")]"
114310,Support builtin round in torch.compile with dynamic shapes,2023-11-21 22:58:56+00:00,,1,3,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes"")]"
114306,Support calling torch.vmap from inside torch.compile,2023-11-21 22:06:22+00:00,,1,0,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: functorch""), Label(name=""module: pt2-dispatcher"")]"
114302,Mutation after `tensor.expand` returns wrong result.,2023-11-21 20:25:11+00:00,,1,10,"[Label(name=""high priority""), Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: aotdispatch""), Label(name=""module: pt2-dispatcher"")]"
114301,Timeout of the coalesced operation cannot be detected,2023-11-21 20:14:11+00:00,,0,0,"[Label(name=""oncall: distributed"")]"
114299,Per-Parameter-Sharding FSDP Tracker,2023-11-21 20:01:48+00:00,,2,9,"[Label(name=""triaged""), Label(name=""module: fsdp"")]"
114298,Compile pytorch for ppc64 redhat8,2023-11-21 19:51:55+00:00,,0,13,"[Label(name=""module: build""), Label(name=""triaged""), Label(name=""module: POWER"")]"
114296,Minifier doesn't work with dynamic shapes,2023-11-21 19:47:58+00:00,,0,0,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes""), Label(name=""module: minifier"")]"
114293,Recompilation triggered at each step of the loop involving array indexing,2023-11-21 19:08:11+00:00,,0,12,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes"")]"
114292,"Tracing per-param sharding FSDP: User Defined Objects as inputs to HOPs (autograd.Function, specifically) ",2023-11-21 18:49:02+00:00,,0,5,"[Label(name=""triaged""), Label(name=""module: fsdp""), Label(name=""oncall: pt2""), Label(name=""module: higher order operators""), Label(name=""module: distributed""), Label(name=""module: compiled autograd""), Label(name=""module: pt2-dispatcher"")]"
114291,"Tracing per-param sharding FSDP: Tensor keys in dicts over-rely on `specialized_value`, potentially soundness bug",2023-11-21 18:46:15+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: fsdp""), Label(name=""oncall: pt2""), Label(name=""module: dynamo""), Label(name=""module: distributed"")]"
114290,Tracing per-param sharding FSDP: RemovableHandle -> RemovableHandleVariable ,2023-11-21 18:43:58+00:00,,0,1,"[Label(name=""module: nn""), Label(name=""triaged""), Label(name=""module: fsdp""), Label(name=""oncall: pt2""), Label(name=""module: distributed"")]"
114289,"Tracing per-param sharding FSDP: Streams, Stream reconstruction ",2023-11-21 18:38:51+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: fsdp""), Label(name=""oncall: pt2""), Label(name=""module: dynamo""), Label(name=""module: distributed"")]"
114288,Tracing per-param sharding FSDP: Dynamo tracing weakrefs,2023-11-21 18:36:19+00:00,,0,0,"[Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""oncall: pt2"")]"
114287,Align on the minimum supported Linux version (CentOS 7 is EOL in july 2024),2023-11-21 18:36:02+00:00,,0,0,"[Label(name=""module: cuda""), Label(name=""oncall: releng""), Label(name=""triaged"")]"
114286,Tracing per-param sharding FSDP,2023-11-21 18:35:58+00:00,,0,0,"[Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""module: fsdp""), Label(name=""oncall: pt2""), Label(name=""module: dynamo""), Label(name=""module: distributed"")]"
114285,torch.linalg.matrix_rank fails on mps,2023-11-21 18:04:11+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: mps"")]"
114283,CppException in Android Studio with faster_rcnn_fbnetv3g_fpn.yaml Configuration,2023-11-21 17:09:12+00:00,,0,0,"[Label(name=""oncall: mobile"")]"
114232,manylinux_2_28 support,2023-11-21 13:09:43+00:00,,0,3,"[Label(name=""module: build""), Label(name=""triaged""), Label(name=""enhancement"")]"
114231,inductor with dynamic shapes fails on float tensor creation from a tuple of ints,2023-11-21 13:02:08+00:00,,1,4,"[Label(name=""high priority""), Label(name=""triaged""), Label(name=""module: correctness (silent)""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes""), Label(name=""module: aotdispatch""), Label(name=""module: pt2-dispatcher"")]"
114230,DISABLED test_make_fx_symbolic_exhaustive_special_chebyshev_polynomial_u_cpu_float32 (__main__.TestProxyTensorOpInfoCPU),2023-11-21 12:46:30+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: ProxyTensor"")]"
114226,[Inductor][gpu][miscompile] Outputs of torch.interpolate abnormally change when swapping output sequence,2023-11-21 12:28:02+00:00,,0,0,"[Label(name=""module: cuda""), Label(name=""triaged""), Label(name=""module: correctness (silent)""), Label(name=""bug""), Label(name=""oncall: pt2""), Label(name=""module: inductor""), Label(name=""topic: fuzzer"")]"
114220,boolean masking creates a graph break due to aten.nonzero,2023-11-21 10:42:47+00:00,,1,1,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes"")]"
114216,torch.nn.functional.max_pool2d outputs inf,2023-11-21 08:11:06+00:00,,1,1,"[Label(name=""module: nn""), Label(name=""module: error checking""), Label(name=""triaged""), Label(name=""module: edge cases"")]"
114215,Outputs of torch.mul abnormally change when swapping the input args of torch.mul,2023-11-21 08:08:08+00:00,,0,0,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""topic: fuzzer"")]"
114212,DISABLED test_make_fx_symbolic_exhaustive_special_hermite_polynomial_he_cpu_float32 (__main__.TestProxyTensorOpInfoCPU),2023-11-21 06:40:18+00:00,,0,3,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: ProxyTensor"")]"
114211,DISABLED test_make_fx_symbolic_exhaustive_special_chebyshev_polynomial_t_cpu_float32 (__main__.TestProxyTensorOpInfoCPU),2023-11-21 06:40:18+00:00,,0,3,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: ProxyTensor"")]"
114207,`torch.gradient` heap buffer overflow,2023-11-21 06:06:25+00:00,,0,2,"[Label(name=""high priority""), Label(name=""triaged""), Label(name=""actionable""), Label(name=""module: python frontend"")]"
114206,[PT2] Compile Cold Start (Persistent Cacheing) - AOTAutograd may be bottleneck when `TORCHINDUCTOR_FX_GRAPH_CACHE=1`,2023-11-21 06:00:24+00:00,,0,8,"[Label(name=""module: performance""), Label(name=""triaged""), Label(name=""topic: performance""), Label(name=""oncall: pt2""), Label(name=""module: aotdispatch""), Label(name=""module: dynamo""), Label(name=""module: startup-tracing-compile time""), Label(name=""module: pt2-dispatcher"")]"
114203,[inductor] huggingface diffusers randn not replaced,2023-11-21 04:13:59+00:00,,0,2,"[Label(name=""triaged""), Label(name=""bug""), Label(name=""oncall: pt2""), Label(name=""module: decompositions""), Label(name=""module: inductor"")]"
114202,torch._dynamo.exc.Unsupported: call_method UserDefinedObjectVariable(FrozenDict) __contains__ [ConstantVariable(str)] {},2023-11-21 04:00:41+00:00,,0,0,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
114195,Remove temp variable to improve efficiency in `get_data_ptrs` for `TensorIterator`,2023-11-21 01:41:24+00:00,,0,0,"[Label(name=""module: performance""), Label(name=""triaged""), Label(name=""module: TensorIterator"")]"
114191,DISABLED test_closure_out_of_scope_cell_with_cond (__main__.MiscTests),2023-11-21 00:57:08+00:00,,0,1,"[Label(name=""module: rocm""), Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: dynamo"")]"
